,Location,Happiness Score,Latitude,Longitude,Name,Out of Business,Price,Rating,Review Count,Category 0,Category 1,Category 2,Category 3
7176,"Fort Wayne, IN",,41.0831,-85.13634,The Deck,False,$$,4.0,32,American (Traditional),,,
7177,"Fort Wayne, IN",,41.118867,-85.134137,Potbelly Sandwich Shop,False,$$,4.0,33,Sandwiches,Fast Food,Salad,
7178,"New Orleans, LA",,29.957469,-90.061882,Café Du Monde,False,$,4.0,14219,Coffee & Tea,Donuts,,
7179,"New Orleans, LA",,29.95431,-90.06894,Acme Oyster House,False,$$,4.0,6215,Seafood,Cajun/Creole,Live/Raw Food,
7180,"New Orleans, LA",,29.9422358658609,-90.0670981407166,Cochon Butcher,False,$$,4.5,3278,Sandwiches,Butcher,,
7181,"New Orleans, LA",,29.9507416316034,-90.0704155423279,Luke,False,$$,4.0,4015,French,German,Cajun/Creole,
7182,"New Orleans, LA",,29.9287354417977,-90.084195609787,Commander's Palace,False,$$$,4.5,4029,Cajun/Creole,Cocktail Bars,Breakfast & Brunch,
7183,"New Orleans, LA",,29.95625,-90.067627,Oceana Grill,False,$$,4.0,5029,Cajun/Creole,Seafood,Breakfast & Brunch,
7184,"New Orleans, LA",,29.951013,-90.067408,Ruby Slipper Cafe - Central Business District,False,$$,4.0,3526,Breakfast & Brunch,American (New),Cafes,
7185,"New Orleans, LA",,29.94226,-90.06713,Cochon,False,$$,4.0,3748,Cajun/Creole,Seafood,,
7186,"New Orleans, LA",,29.95561,-90.06877,GW Fins,False,$$$,4.5,1863,Seafood,,,
7187,"New Orleans, LA",,29.96924,-90.07887,Willie Mae's Scotch House,False,$$,4.0,2672,Southern,Comfort Food,,
7188,"New Orleans, LA",,29.9358487261569,-90.0719904899597,Surrey's Café & Juice Bar,False,$$,4.5,1814,Breakfast & Brunch,Juice Bars & Smoothies,Sandwiches,
7189,"New Orleans, LA",,29.9598026471689,-90.0630790567721,Café Amelie,False,$$,4.5,2258,American (New),Southern,,
7190,"New Orleans, LA",,29.973623,-90.090254,Parkway Bakery & Tavern,False,$$,4.5,1685,Sandwiches,Seafood,Desserts,
7191,"New Orleans, LA",,29.9546804305772,-90.0689453974164,Felix's Restaurant & Oyster Bar,False,$$,4.0,3175,Seafood,Cajun/Creole,,
7192,"New Orleans, LA",,29.9294259,-90.0770687,District Donuts Sliders Brew,False,$,4.5,1719,Coffee & Tea,Donuts,Burgers,
7193,"New Orleans, LA",,29.9564246421928,-90.066386050993,Royal House,False,$$,4.0,4130,Cajun/Creole,Seafood,Sandwiches,
7194,"New Orleans, LA",,29.95,-90.0668309,Restaurant August,False,$$$$,4.5,1203,American (New),,,
7195,"New Orleans, LA",,29.9543075561523,-90.0682830810547,Mr. B's Bistro,False,$$$,4.0,1781,Cajun/Creole,,,
7196,"New Orleans, LA",,29.953128,-90.06793,Jimmy J's Cafe,False,$$,4.0,1841,Breakfast & Brunch,Cafes,,
7197,"New Orleans, LA",,29.955190180006,-90.0717494264245,The Ruby Slipper Cafe,False,$$,4.0,1802,Cafes,Breakfast & Brunch,American (New),
7198,"New Orleans, LA",,29.9577247289158,-90.064434930117,Gumbo Shop,False,$$,4.0,3063,Cajun/Creole,,,
7199,"New Orleans, LA",,29.953879,-90.0716247045172,Domenica,False,$$,4.0,1637,Italian,Pizza,,
7200,"New Orleans, LA",,29.94506,-90.06901,Pêche,False,$$$,4.0,1543,Seafood,,,
7201,"New Orleans, LA",,29.9483141199604,-90.0750241235491,Willa Jean,False,$$,4.5,1286,Bakeries,Breakfast & Brunch,Southern,
7202,"New Orleans, LA",,29.9588574,-90.0610847,Central Grocery & Deli,False,$$,4.0,1517,Grocery,Sandwiches,,
7203,"New Orleans, LA",,29.955442,-90.0681328,Restaurant R'evolution,False,$$$$,4.5,1018,Cajun/Creole,,,
7204,"New Orleans, LA",,29.9584884643555,-90.0631790161133,Muriel's Jackson Square,False,$$$,4.0,1554,Cajun/Creole,,,
7205,"New Orleans, LA",,29.955589087404,-90.0650722307962,NOLA Restaurant,False,$$,4.0,2202,American (New),Cajun/Creole,Southern,
7206,"New Orleans, LA",,29.95811,-90.0653899,Pat O'Brien's,False,$$,4.0,2122,American (Traditional),Cocktail Bars,,
7207,"New Orleans, LA",,29.9582501709758,-90.0629232393557,Stanley,False,$$,4.0,2138,Breakfast & Brunch,,,
7208,"New Orleans, LA",,29.9455561516142,-90.06990205159,Carmo,False,$$,4.5,896,Seafood,Vegetarian,Latin American,
7209,"New Orleans, LA",,29.9553095629747,-90.065457193254,K-Paul's Louisiana Kitchen,False,$$$,4.0,1322,Cajun/Creole,Southern,,
7210,"New Orleans, LA",,29.9447869,-90.0673771,Emeril's New Orleans,False,$$$,4.0,1433,American (New),Cajun/Creole,Seafood,
7211,"New Orleans, LA",,29.94903,-90.06721,Mother's Restaurant,False,$$,3.5,4424,Cajun/Creole,Southern,,
7212,"New Orleans, LA",,29.9556732177734,-90.0652160644531,The Original Pierre Maspero's,False,$$,4.0,1552,Cajun/Creole,Seafood,Breakfast & Brunch,
7213,"New Orleans, LA",,29.95429,-90.06961,Red Fish Grill,False,$$,4.0,1659,Seafood,Cajun/Creole,,
7214,"New Orleans, LA",,29.955287,-90.066713,Sucré,False,$$,4.5,779,Desserts,Chocolatiers & Shops,Coffee & Tea,
7215,"New Orleans, LA",,29.959666,-90.05954,Meals From The Heart Cafe,False,$$,4.5,728,Breakfast & Brunch,American (New),,
7216,"New Orleans, LA",,29.9560036328058,-90.066655935845,Brennan's,False,$$$,4.0,1125,Cajun/Creole,,,
7217,"New Orleans, LA",,29.9610325368641,-90.0636187172147,Lafitte's Blacksmith Shop Bar,False,$,4.0,1381,Dive Bars,,,
7218,"New Orleans, LA",,29.9754390716553,-90.0990600585938,Angelo Brocato,False,$,4.5,519,Coffee & Tea,Desserts,Gelato,
7219,"New Orleans, LA",,29.950891494751,-90.0686874389648,Majoria's Commerce Restaurant,False,$,4.5,709,Sandwiches,Diners,Breakfast & Brunch,
7220,"New Orleans, LA",,29.9621981,-90.061177,Verti Marte,False,$,4.0,1122,Delis,Sandwiches,Breakfast & Brunch,
7221,"New Orleans, LA",,29.9537198203863,-90.0659187477944,Mr Ed's Oyster Bar - Bienville,False,$$,4.5,842,Bars,Cajun/Creole,Seafood,
7222,"New Orleans, LA",,29.96695,-90.07142,Addiction,False,$,4.5,490,Coffee & Tea,,,
7223,"New Orleans, LA",,29.9541144342631,-90.0681439722933,The Carousel Bar & Lounge,False,$$,4.0,1152,Bars,,,
7224,"New Orleans, LA",,29.9504461382516,-90.0699986056005,Trenasse,False,$$,4.5,800,Seafood,Southern,,
7225,"New Orleans, LA",,29.95538,-90.06684,Cafe Beignet,False,$,3.5,2134,Breakfast & Brunch,Cafes,Sandwiches,
7226,"New Orleans, LA",,29.96329,-90.0579,Three Muses,False,$$,4.0,1091,Jazz & Blues,Music Venues,American (New),
7227,"North Las Vegas, NV",,36.240227,-115.120791,Old School Pizzeria,False,$$,4.5,753,Pizza,Italian,American (Traditional),
7228,"North Las Vegas, NV",,36.24064,-115.09622,Viva Zapatas Mexican Restaurant & Cantina,False,$$,4.0,707,Mexican,Bars,,
7229,"North Las Vegas, NV",,36.22162,-115.126378,SNS Diner,False,$$,4.5,261,Diners,Barbeque,,
7230,"North Las Vegas, NV",,36.2396469,-115.1150589,Tokyo Cafe,False,$,4.5,342,Ramen,Soup,Japanese Curry,
7231,"North Las Vegas, NV",,36.2186522367054,-115.125405192375,Tacos El Gordo,False,$,4.0,472,Mexican,,,
7232,"North Las Vegas, NV",,36.2382599,-115.15151,EllaEm's Soul Food,False,$$,4.0,498,Soul Food,,,
7233,"North Las Vegas, NV",,36.2402783936551,-115.124844938583,Texas Roadhouse,False,$$,4.0,239,Steakhouses,American (Traditional),Chicken Shop,
7234,"North Las Vegas, NV",,36.2405679771088,-115.116432667898,Poke Sushitto,False,$$,4.5,149,Sushi Bars,Poke,,
7235,"North Las Vegas, NV",,36.2383303466285,-115.153479538858,Paletas y Helados de Michoacan,False,$,4.5,79,Ice Cream & Frozen Yogurt,,,
7236,"North Las Vegas, NV",,36.239677,-115.1114125,In-N-Out Burger,False,$,4.0,131,Burgers,Fast Food,,
7237,"North Las Vegas, NV",,36.10867,-115.20544,The Whisky Attic,False,$$$,4.5,80,Tours,Tasting Classes,Whiskey Bars,
7238,"North Las Vegas, NV",,36.218009,-115.116088,Hamburger Hut 'N' Market,False,$,4.0,171,Burgers,Chicken Wings,,
7239,"North Las Vegas, NV",,36.2404462279485,-115.116300224472,Pho Mai Mai Restaurant,False,$,3.5,160,Vietnamese,Soup,Noodles,
7240,"North Las Vegas, NV",,36.16954,-115.13355,Blitz Boba,False,$,4.5,54,Food Trucks,Bubble Tea,Juice Bars & Smoothies,
7241,"North Las Vegas, NV",,36.2399581,-115.1207707,Raising Cane's Chicken Fingers,False,$,4.0,131,Fast Food,,,
7242,"North Las Vegas, NV",,36.240799,-115.116333,Pieology Pizzeria,False,$,3.5,163,Pizza,,,
7243,"North Las Vegas, NV",,36.2381460849597,-115.151504760172,Teriyaki Madness,False,$,4.0,135,Japanese,Asian Fusion,,
7244,"North Las Vegas, NV",,36.2033098,-115.242248,El Pollo Mobile,False,$,4.0,101,Food Trucks,Mexican,Chicken Shop,
7245,"North Las Vegas, NV",,36.239644,-115.110675,Cracker Barrel Old Country Store,False,$$,3.0,429,American (Traditional),Breakfast & Brunch,Southern,
7246,"North Las Vegas, NV",,36.24047,-115.1156,Five Guys,False,$$,3.5,143,Burgers,Fast Food,,
7247,"North Las Vegas, NV",,36.240485280378,-115.116350025171,L&L Hawaiian Barbecue,False,$,4.0,62,Hawaiian,,,
7248,"North Las Vegas, NV",,36.239852,-115.12309,The Habit Burger Grill,False,$,4.0,63,Burgers,,,
7249,"North Las Vegas, NV",,36.2406450132306,-115.113831313474,Famous Dave's Bar-B-Que,False,$$,3.5,212,Barbeque,Comfort Food,American (Traditional),
7250,"North Las Vegas, NV",,36.220403369696,-115.12470010668,Mariscos La Lomita De Culiacan,False,$$,4.0,45,Seafood,,,
7251,"North Las Vegas, NV",,36.2402892701892,-115.115874987853,Marble Slab Creamery,False,$,4.0,56,Ice Cream & Frozen Yogurt,,,
7252,"North Las Vegas, NV",,36.239415,-115.116446,Starbucks,False,$,3.5,101,Coffee & Tea,,,
7253,"North Las Vegas, NV",,36.25389,-115.15253,North Star Bar & Grill,False,$,4.0,63,American (Traditional),Sports Bars,Beer Bar,
7254,"North Las Vegas, NV",,36.217996625712,-115.118964763906,Real Donuts,False,$,4.0,43,Donuts,Bakeries,Ice Cream & Frozen Yogurt,
7255,"North Las Vegas, NV",,36.264036484857,-115.117577872546,Rosati's Pizza,False,$$,3.0,195,Pizza,,,
7256,"North Las Vegas, NV",,36.2400349,-115.116191,Chipotle Mexican Grill,False,$,3.0,115,Mexican,Fast Food,,
7257,"North Las Vegas, NV",,36.2382786609417,-115.119235719745,Victory's Bar & Grill,False,$,3.0,102,American (Traditional),Sports Bars,,
7258,"North Las Vegas, NV",,36.2410201395609,-115.09674204257,Capriotti's Sandwich Shop,False,$,3.5,61,Salad,Vegetarian,Sandwiches,
7259,"North Las Vegas, NV",,36.26384,-115.11755,Wingstop,False,$$,3.5,66,Chicken Wings,,,
7260,"North Las Vegas, NV",,36.2186482490092,-115.120700716569,Lucy's Bar & Grill,False,$,3.5,44,American (Traditional),Bars,,
7261,"North Las Vegas, NV",,36.2381309901667,-115.1190076,Vino's Ristorante & Deli,False,$$,3.5,42,Pizza,Italian,,
7262,"North Las Vegas, NV",,36.23855,-115.1190877,Cannery Row Buffet,False,$$,2.5,116,Buffets,,,
7263,"North Las Vegas, NV",,36.207711,-115.108393,La Flor de Michoacan Ice Cream,False,$,4.0,22,Juice Bars & Smoothies,Ice Cream & Frozen Yogurt,,
7264,"North Las Vegas, NV",,36.23861,-115.11962,Casa Cocina,False,$$,3.0,38,Mexican,,,
7265,"North Las Vegas, NV",,36.2402917349482,-115.120051728836,Sonic Drive-In,False,$,3.0,54,Fast Food,Burgers,Ice Cream & Frozen Yogurt,
7266,"North Las Vegas, NV",,36.247567,-115.153363,Scoundrels Pub II,False,$$,3.5,29,Pubs,Breakfast & Brunch,American (Traditional),
7267,"North Las Vegas, NV",,36.2635081179019,-115.117559991518,Roberto's Taco Shop,False,$,2.5,71,Mexican,,,
7268,"North Las Vegas, NV",,36.2400072154443,-115.142244100571,Buffalo Wild Wings,False,$$,2.5,279,Chicken Wings,American (Traditional),Sports Bars,
7269,"North Las Vegas, NV",,36.2388964674888,-115.147442553241,Tropical Smoothie Cafe,False,$,2.0,174,Sandwiches,Juice Bars & Smoothies,,
7270,"North Las Vegas, NV",,36.21877,-115.12901,Don Tortaco,False,$,3.5,18,Mexican,,,
7271,"North Las Vegas, NV",,36.2182843693712,-115.126022100449,Denny's,False,$,3.0,58,Diners,American (Traditional),Breakfast & Brunch,
7272,"North Las Vegas, NV",,36.264076682836,-115.115699351849,Millside,False,$$,3.0,42,Sports Bars,American (New),Breakfast & Brunch,
7273,"North Las Vegas, NV",,36.2205923349614,-115.106071783363,Russell's Restaurant,False,$,4.5,17,American (Traditional),French,Latin American,
7274,"North Las Vegas, NV",,36.2122993,-115.1021652,Tacos Tijuana,False,$,4.0,12,Mexican,,,
7275,"Las Vegas, NV",,36.1678783156885,-115.140640474856,Carson Kitchen,False,$$,4.5,2133,American (New),Desserts,Cocktail Bars,
7276,"Las Vegas, NV",,36.1315942123034,-115.164766837504,Tacos El Gordo,False,$,4.0,3474,Tacos,,,
7277,"Las Vegas, NV",,36.15174,-115.15239,Viva Las Arepas,False,$,4.5,1460,Venezuelan,,,
7278,"Las Vegas, NV",,36.1171507742866,-115.138436947621,Sakana,False,$$,4.5,2145,Japanese,Sushi Bars,Buffets,
7279,"Las Vegas, NV",,36.1422857525211,-115.142520845647,Arawan Thai Bistro and Dessert,False,$$,4.5,908,Desserts,Thai,Seafood,
7280,"Las Vegas, NV",,36.1200981140137,-115.154228210449,Firefly,False,$$,4.5,1898,Tapas/Small Plates,Tapas Bars,Spanish,
7281,"Las Vegas, NV",,36.16672,-115.13895,Eat.,False,$$,4.0,2317,American (New),Breakfast & Brunch,,
7282,"Las Vegas, NV",,36.1336673317093,-115.163094755496,The Peppermill Restaurant & Fireside Lounge,False,$$,4.0,3462,American (Traditional),Breakfast & Brunch,Lounges,
7283,"Las Vegas, NV",,36.1672853943714,-115.1393104473,VegeNation,False,$$,4.5,1474,Vegan,,,
7284,"Las Vegas, NV",,36.15846,-115.12653,Tacos El Gordo,False,$,4.0,1657,Tacos,,,
7285,"Las Vegas, NV",,36.1716181086619,-115.142267074274,Pizza Rock,False,$$,4.0,2222,Pizza,,,
7286,"Las Vegas, NV",,36.158705,-115.15293,Cornish Pasty,False,$$,4.5,979,British,Pubs,,
7287,"Las Vegas, NV",,36.1179815811115,-115.155438561073,Del Frisco's Double Eagle Steakhouse,False,$$$$,4.5,1428,Steakhouses,Bars,Seafood,
7288,"Las Vegas, NV",,36.1599382942238,-115.147452717691,The Goodwich Downtown,False,$,4.5,648,Sandwiches,Desserts,Salad,
7289,"Las Vegas, NV",,36.1690657918476,-115.139841502399,Therapy,False,$$,4.5,1370,American (New),Tapas/Small Plates,Burgers,
7290,"Las Vegas, NV",,36.1268872232164,-115.165590047836,The Buffet At Wynn,False,$$$,3.5,4503,Buffets,Breakfast & Brunch,,
7291,"Las Vegas, NV",,36.1669213,-115.1498378,MTO Café,False,$$,4.5,1091,Breakfast & Brunch,Cafes,Comfort Food,
7292,"Las Vegas, NV",,36.1517421041723,-115.151811880799,Bajamar Seafood & Tacos,False,$,5.0,399,Tacos,Seafood,,
7293,"Las Vegas, NV",,36.1687827534825,-115.139912579186,Le Thai,False,$$,4.0,1751,Thai,Beer Gardens,,
7294,"Las Vegas, NV",,36.1659906,-115.1334752,PublicUs,False,$$,4.5,1002,Cafes,Coffee & Tea,American (New),
7295,"Las Vegas, NV",,36.118841,-115.154483,Sushi Way,False,$$,4.5,1079,Sushi Bars,Izakaya,,
7296,"Las Vegas, NV",,36.1703072214825,-115.141611307684,Nacho Daddy Downtown,False,$$,4.0,1678,American (New),Mexican,Breakfast & Brunch,
7297,"Las Vegas, NV",,36.15921,-115.16471,Frankie's Tiki Room,False,$$,4.5,945,Tiki Bars,,,
7298,"Las Vegas, NV",,36.1166498730928,-115.138752864441,TIABI Coffee & Waffle Bar,False,$,4.5,1033,Desserts,Coffee & Tea,Cafes,
7299,"Las Vegas, NV",,36.1579,-115.15397,Makers & Finders,False,$$,4.0,1061,Coffee & Tea,Latin American,Breakfast & Brunch,
7300,"Las Vegas, NV",,36.1596559010297,-115.136348027077,Mariscos Playa Escondida,False,$$,4.5,491,Seafood,Mexican,,
7301,"Las Vegas, NV",,36.12916,-115.11332,Lindo Michoacan,False,$$,4.0,1263,Mexican,,,
7302,"Las Vegas, NV",,36.1433720853764,-115.157027464557,Bazaar Meat by José Andrés,False,$$$$,4.0,967,Steakhouses,Spanish,Tapas/Small Plates,
7303,"Las Vegas, NV",,36.11926,-115.154634,Tacos & Beer,False,$$,4.5,1247,Bars,Mexican,Latin American,
7304,"Las Vegas, NV",,36.117091,-115.138401,Karved,False,$$,5.0,438,Sandwiches,Fast Food,American (Traditional),
7305,"Las Vegas, NV",,36.167814,-115.140447,Donut Bar,False,$,4.0,941,Donuts,Coffee & Tea,Breakfast & Brunch,
7306,"Las Vegas, NV",,36.169849,-115.143368,Hugo's Cellar,False,$$$,4.0,931,American (Traditional),Seafood,Steakhouses,
7307,"Las Vegas, NV",,36.167372171899,-115.13833021898,Oak and Ivy,False,$$,4.5,406,Cocktail Bars,,,
7308,"Las Vegas, NV",,36.1702390246172,-115.144609808922,Vic & Anthony's Steakhouse,False,$$$$,4.5,721,Steakhouses,American (New),,
7309,"Las Vegas, NV",,36.13177,-115.162816,The Barrymore,False,$$$,4.0,937,American (New),Steakhouses,Cocktail Bars,
7310,"Las Vegas, NV",,36.147408,-115.155726,Top of the World,False,$$$$,4.0,1498,American (Traditional),Steakhouses,,
7311,"Las Vegas, NV",,36.1585295,-115.1579404,Lola's A Louisana Kitchen,False,$$,4.0,1095,Cajun/Creole,,,
7312,"Las Vegas, NV",,36.1424875211701,-115.142594814388,Komol Restaurant,False,$$,4.0,778,Vegetarian,Thai,Vegan,
7313,"Las Vegas, NV",,36.14324,-115.14687,Fat Choy,False,$$,4.0,650,American (New),Asian Fusion,,
7314,"Las Vegas, NV",,36.142248600139,-115.156616047025,Cleo,False,$$$,4.5,551,Mediterranean,Middle Eastern,Tapas/Small Plates,
7315,"Las Vegas, NV",,36.16944,-115.142905,Joe Vicari's Andiamo Italian Steakhouse,False,$$$,4.5,611,Steakhouses,Italian,,
7316,"Las Vegas, NV",,36.1718063354492,-115.142234802246,Triple George Grill,False,$$,4.0,1109,Steakhouses,Seafood,American (New),
7317,"Las Vegas, NV",,36.1575507132497,-115.152820746033,Esther's Kitchen,False,$$,4.5,441,Italian,Pizza,Cocktail Bars,
7318,"Las Vegas, NV",,36.157156,-115.1538305,Casa Don Juan  - Downtown,False,$$,4.0,1121,Mexican,Seafood,,
7319,"Las Vegas, NV",,36.1591499,-115.15274,Tacos Huevos,False,$,4.5,295,Mexican,,,
7320,"Las Vegas, NV",,36.169326,-115.140097,Park on Fremont,False,$$,4.0,1250,American (New),Lounges,Breakfast & Brunch,
7321,"Las Vegas, NV",,36.1514658645428,-115.151553874356,Luv It Frozen Custard,False,$,4.0,717,Ice Cream & Frozen Yogurt,,,
7322,"Las Vegas, NV",,36.169182,-115.141881,Fremont Street Experience,False,$$,3.5,1566,Bars,Casinos,,
7323,"Tulsa, OK",,36.0889114445537,-95.9029690548778,Villa Ravenna,False,$$$,4.0,204,Italian,Seafood,Steakhouses,
7324,"Tulsa, OK",,36.1251855,-95.9403419,Trenchers Delicatessen,False,$$,4.5,151,Delis,Desserts,Breakfast & Brunch,
7325,"Tulsa, OK",,36.0903907665701,-95.9335709206896,Bread and Butter Kitchen + Bakery,False,$$,4.0,238,Comfort Food,American (Traditional),,
7326,"Tulsa, OK",,36.0898050348891,-95.9384344342515,Bodean Seafood Restaurant,False,$$$,4.0,122,Seafood,,,
7327,"Tulsa, OK",,36.10341,-95.9043451,Shawkat's,False,$,4.5,80,Bakeries,Mediterranean,,
7328,"Tulsa, OK",,36.07529,-95.95642,Mahogany Prime Steakhouse,False,$$$,4.0,142,Steakhouses,,,
7329,"Tulsa, OK",,36.0893724763687,-95.903679014611,Margaret's German Restaurant,False,$$,4.5,87,German,,,
7330,"Tulsa, OK",,36.0895553493084,-95.9256928809509,Bravos Mexican Grill,False,$$,4.0,111,Mexican,Tex-Mex,,
7331,"Tulsa, OK",,36.0904,-95.92158,Bamboo Thai Bistro,False,$$,4.0,157,Thai,Asian Fusion,Vietnamese,
7332,"Tulsa, OK",,36.1188450365324,-95.9057200287801,Gogi Gui Korean Grill,False,$$,4.5,86,Korean,Asian Fusion,,
7333,"Tulsa, OK",,36.07678,-95.9041498,Savoy,False,$$,4.0,123,American (New),Breakfast & Brunch,,
7334,"Tulsa, OK",,36.1188949663347,-95.9286556408451,P J's Sandwich Shoppe,False,$,4.5,37,Salad,Soup,Sandwiches,
7335,"Tulsa, OK",,36.0769195,-95.9044863,Ti Amo Ristorante Italiano,False,$$,4.0,89,Italian,Seafood,Venues & Event Spaces,
7336,"Tulsa, OK",,36.0934937,-95.9400151,NYC Pizza,False,$,4.0,84,Pizza,,,
7337,"Tulsa, OK",,36.07691,-95.9041523,LA Roma Pizza,False,$$,4.5,57,Pizza,,,
7338,"Tulsa, OK",,36.074483,-95.903854,Mandarin Taste,False,$$,3.5,145,Szechuan,Hot Pot,,
7339,"Tulsa, OK",,36.095207,-95.919725,Tacos El Rinconcito,False,$,4.5,45,Mexican,,,
7340,"Tulsa, OK",,36.0886426,-95.9372312,Mario's New York Style Pizzeria,False,$,4.0,62,Pizza,Italian,Sandwiches,
7341,"Tulsa, OK",,36.11825,-95.93872,Bird and Bottle,False,$$,4.0,60,American (New),Cocktail Bars,,
7342,"Tulsa, OK",,36.0755703148897,-95.9058567838111,Boston Deli Grill & Market,False,$$,4.0,65,Delis,American (New),,
7343,"Tulsa, OK",,36.1058621,-95.9133905,Desi Wok,False,$$,3.5,123,Indian,,,
7344,"Tulsa, OK",,36.07591,-95.906711,Chopsticks,False,$,4.0,69,Chinese,Korean,,
7345,"Tulsa, OK",,36.0755149,-95.9071996,Oklahoma Joe's,False,$$,4.0,88,Barbeque,Sandwiches,Desserts,
7346,"Tulsa, OK",,36.05023,-95.88597,MASA Kitchen,False,$,4.5,38,Food Trucks,Latin American,Cuban,
7347,"Tulsa, OK",,36.12002,-95.93965,My Thai Kitchen,False,$$,4.0,53,Thai,,,
7348,"Tulsa, OK",,36.1190249,-95.9079196,Gyros Palace,False,$,4.5,41,Greek,,,
7349,"Tulsa, OK",,36.13218,-95.94068,Brownie's Hamburgers,False,$,3.5,99,Burgers,,,
7350,"Tulsa, OK",,36.073644,-95.903441,In The Raw South,False,$$,3.5,85,Sushi Bars,,,
7351,"Tulsa, OK",,36.1183,-95.92182,Celebrity Restaurant,False,$$$,4.0,59,Steakhouses,American (Traditional),,
7352,"Tulsa, OK",,36.1247491,-95.9405256,Golden Gate Restaurant,False,$,4.0,60,Chinese,,,
7353,"Tulsa, OK",,36.1253600313195,-95.9050320687866,Ramseys Steak and Grill Delivery,False,$$,4.0,53,Steakhouses,,,
7354,"Tulsa, OK",,36.0759562,-95.9231483,Zoes Kitchen,False,$$,4.0,37,Mediterranean,Greek,Sandwiches,
7355,"Tulsa, OK",,36.1039848327637,-95.9024276733398,Jumbo's Burgers,False,$,4.5,26,Burgers,,,
7356,"Tulsa, OK",,36.0761780491101,-95.9236831715062,Salata Kingspointe,False,$$,4.5,34,Salad,Coffee & Tea,Juice Bars & Smoothies,
7357,"Tulsa, OK",,36.09387,-95.92149,Outback Steakhouse,False,$$,4.0,52,Steakhouses,,,
7358,"Tulsa, OK",,36.117163,-95.939991,Umberto's,False,$$,4.0,41,Pizza,Italian,,
7359,"Tulsa, OK",,36.0755149,-95.9061067,Rincon Mexican Grill And Cantina,False,$$,4.0,47,Mexican,,,
7360,"Tulsa, OK",,36.0911199,-95.90309,The Spudder Restaurant,False,$$$,3.5,103,Steakhouses,American (Traditional),,
7361,"Tulsa, OK",,36.1061223958009,-95.9176589391479,Coney I-Lander,False,$,4.0,29,Hot Dogs,Breakfast & Brunch,,
7362,"Tulsa, OK",,36.088208,-95.940533,Freckles Frozen Custard,False,$,4.5,24,Ice Cream & Frozen Yogurt,,,
7363,"Tulsa, OK",,36.112041,-95.939842,Felini's Cookies And Deli,False,$$,4.0,27,Delis,Breakfast & Brunch,Bakeries,
7364,"Tulsa, OK",,36.12265,-95.94069,Albert G's Bar-B-Q,False,$$,4.0,52,Barbeque,,,
7365,"Tulsa, OK",,36.0895,-95.93966,Sushi Train,False,$$,3.0,110,Sushi Bars,Japanese,Korean,
7366,"Tulsa, OK",,36.0876705007885,-95.9028235680535,Yutaka Grill & Sushi Buffet,False,$$,3.5,102,Japanese,Asian Fusion,Buffets,
7367,"Tulsa, OK",,36.0873416,-95.9042451,Great Harvest Bread Co,False,$$,4.5,20,Bakeries,Coffee & Tea,Sandwiches,
7368,"Tulsa, OK",,36.1047,-95.9197,Chick-fil-A,False,$,4.0,33,Fast Food,,,
7369,"Tulsa, OK",,36.077266377364,-95.9235142986348,Hideaway Pizza,False,$$,4.0,38,Pizza,Sandwiches,,
7370,"Tulsa, OK",,36.116701,-95.939728,Phill's Diner,False,$,4.0,35,Diners,Breakfast & Brunch,,
7371,"Tulsa, OK",,36.0930122164364,-95.9228246078619,Raising Cane's Chicken Fingers,False,$,3.5,49,Fast Food,Chicken Wings,,
7372,"Tulsa, OK",,36.0755468,-95.9224049,McGill's,False,$$$,3.5,66,American (Traditional),,,
7373,"Wilmington, DE",,39.7576354130021,-75.5612559710203,El Diablo Burritos,False,$,4.5,256,Tacos,Tex-Mex,Fast Food,
7374,"Wilmington, DE",,39.75876,-75.56272,Scrumptious,False,$$,4.0,282,Coffee & Tea,Breakfast & Brunch,Ice Cream & Frozen Yogurt,
7375,"Wilmington, DE",,39.76078,-75.56231,Scalessa's,False,$$,4.5,93,Italian,,,
7376,"Wilmington, DE",,39.759952,-75.564244,Southeast Kitchen,False,$$,4.5,187,Vietnamese,Thai,,
7377,"Wilmington, DE",,39.7610999643803,-75.5608937144279,De La Coeur Café et Pâtisserie,False,$$,4.5,129,Cafes,Breakfast & Brunch,Coffee & Tea,
7378,"Wilmington, DE",,39.7545204162598,-75.5690841674805,Sweet Somethings,False,$$,5.0,61,Bakeries,Desserts,,
7379,"Wilmington, DE",,39.780752,-75.544136,Rasa Sayang,False,$$,4.0,201,Malaysian,Thai,,
7380,"Wilmington, DE",,39.7398007384498,-75.5519299328711,LOMA Coffee,False,$,4.5,132,Coffee & Tea,Sandwiches,Breakfast & Brunch,
7381,"Wilmington, DE",,39.75022,-75.54943,Domaine Hudson,False,$$$,4.5,146,American (New),Bars,,
7382,"Wilmington, DE",,39.7577327,-75.5610637,Gaudiello's Italian Hoagies,False,$,4.5,72,Sandwiches,Italian,Steakhouses,
7383,"Wilmington, DE",,39.74116,-75.551175,La Fia,False,$$,4.0,147,Italian,,,
7384,"Wilmington, DE",,39.75499,-75.56859,Eclipse Bistro,False,$$$,4.0,103,American (New),,,
7385,"Wilmington, DE",,39.7493908039146,-75.554441864418,Treehouse Café,False,$$,4.5,48,Coffee & Tea,Cafes,,
7386,"Wilmington, DE",,39.757456619771,-75.565288286925,Kid Shelleen's Charcoal House & Saloon,False,$$,3.5,163,American (Traditional),Gluten-Free,Breakfast & Brunch,
