,Location,Happiness Score,Latitude,Longitude,Name,Out of Business,Price,Rating,Review Count,Category 0,Category 1,Category 2,Category 3
2396,"Seattle, WA",,47.6054699,-122.34092,Elliott's Oyster House,False,$$$,4.0,3140,Seafood,,,
2397,"Seattle, WA",,47.6272900099843,-122.342090047896,Stone Korean Restaurant,False,$$,4.5,74,Korean,Barbeque,,
2398,"Seattle, WA",,47.6098823547363,-122.341438293457,Chan Seattle,False,$$,4.5,788,Asian Fusion,Korean,Gastropubs,
2399,"Seattle, WA",,47.6153793,-122.3240814,Fogón Cocina Mexicana,False,$$,4.5,1209,Mexican,,,
2400,"Seattle, WA",,47.626012,-122.3390033,Cask & Trotter,False,$$,4.0,517,Barbeque,Bars,American (Traditional),
2401,"Seattle, WA",,47.641699,-122.325672,Pomodoro,False,$$,4.5,393,Italian,Spanish,Tapas/Small Plates,
2402,"Seattle, WA",,47.6141895780828,-122.327432663824,Stateside,False,$$,4.0,771,Vietnamese,Asian Fusion,Cocktail Bars,
2403,"Seattle, WA",,47.61296,-122.34047,Serious Pie,False,$$,4.0,3894,Pizza,,,
2404,"Seattle, WA",,47.5982,-122.32747,Dough Zone Dumpling House,False,$$,4.0,567,Shanghainese,Dim Sum,Noodles,
2405,"Seattle, WA",,47.6244506835938,-122.326805114746,Harry's Fine Foods,False,$$,4.5,120,American (New),,,
2406,"Seattle, WA",,47.59821,-122.32339,Harbor City Restaurant,False,$$,4.0,1431,Barbeque,Dim Sum,Cantonese,
2407,"Seattle, WA",,47.62289,-122.33876,re:public,False,$$,4.0,507,American (New),Bars,Salad,
2408,"Seattle, WA",,47.6280260632239,-122.333892183964,Duke's Seafood & Chowder,False,$$,4.0,747,Seafood,Bars,,
2409,"Seattle, WA",,47.60884,-122.33425,Umma's Lunch Box,False,$,4.5,404,Korean,Buffets,,
2410,"Seattle, WA",,47.62071,-122.34476,Zheng Cafe,False,$,4.5,109,Chinese,Noodles,,
2411,"Seattle, WA",,47.614126,-122.3345,Mr West Cafe Bar,False,$$,4.0,380,Cafes,Breakfast & Brunch,Coffee & Tea,
2412,"Seattle, WA",,47.61493,-122.34756,Karaage Setsuna,False,$$,4.5,216,Japanese,Hawaiian,,
2413,"Seattle, WA",,47.623939,-122.338732,Revel,False,$$,3.5,1330,Korean,American (New),,
2414,"Seattle, WA",,47.61669,-122.34653,Petra Mediterranean Bistro,False,$$,4.0,972,Mediterranean,Middle Eastern,Greek,
2415,"Seattle, WA",,47.6109703,-122.3476979,Cafe Opla,False,$$,4.5,114,Coffee & Tea,Breakfast & Brunch,Cafes,
2416,"Seattle, WA",,47.6205993717064,-122.321047782898,Americana,False,$$,4.0,908,American (New),Breakfast & Brunch,Cocktail Bars,
2417,"Seattle, WA",,47.64962,-122.3424,Joule,False,$$,4.0,841,Asian Fusion,Korean,Breakfast & Brunch,
2418,"Aurora, IL",,41.7596634424288,-88.3149102330208,Gillerson's Grubbery,False,$$,4.0,209,American (New),Gastropubs,Burgers,
2419,"Aurora, IL",,41.759617,-88.314806,Endiro Coffee,False,$,4.5,149,Breakfast & Brunch,Cafes,,
2420,"Aurora, IL",,41.760647,-88.308817,Two Brothers Roundhouse,False,$$,3.5,568,Bars,American (New),,
2421,"Aurora, IL",,41.73417,-88.27412,Pie Boss,False,$,4.5,231,South African,Bakeries,,
2422,"Aurora, IL",,41.76057,-88.3103,Jake's Bagels & Deli,False,$,4.5,130,Bakeries,Breakfast & Brunch,,
2423,"Aurora, IL",,41.7597503662109,-88.3151016235352,U Samba? Cafe,False,$$,4.0,75,Brazilian,,,
2424,"Aurora, IL",,41.7818838,-88.3057629,Mr Grill Ribs & Chicken,False,$$,4.0,41,Barbeque,Chicken Wings,,
2425,"Aurora, IL",,41.7575350560682,-88.3191405757205,Taqueria El Tio,False,$,4.5,76,Mexican,,,
2426,"Aurora, IL",,41.7627796474792,-88.315046426847,The Aurora Pancake House,False,$,4.0,42,Breakfast & Brunch,Latin American,American (Traditional),
2427,"Aurora, IL",,41.7611051148352,-88.3171784961699,Jalisco Tacos Autentico,False,$,4.0,52,Mexican,,,
2428,"Aurora, IL",,41.77178,-88.30125,Las Cemitas Poblanas,False,$,4.0,43,Mexican,,,
2429,"Aurora, IL",,41.76159,-88.3190599,Don Walker's Sandwich Center,False,$,4.0,36,Sandwiches,Italian,,
2430,"Aurora, IL",,41.77341,-88.31366,Mariscos El Huichol,False,$$,5.0,4,Seafood,Mexican,,
2431,"Aurora, IL",,41.7517280578613,-88.2909545898438,Deri Delite,False,$,4.5,36,Ice Cream & Frozen Yogurt,American (Traditional),,
2432,"Aurora, IL",,41.7795295715332,-88.3155822753906,Nikarry's Restaurant,False,$,3.0,49,American (Traditional),Breakfast & Brunch,,
2433,"Aurora, IL",,41.739407,-88.288249,O'Malley's Pub and Eatery,False,$$,4.0,60,American (New),Sports Bars,Irish Pub,
2434,"Aurora, IL",,41.789946,-88.283079,Ach-N-Lou's Pizza Pub,False,$$,3.5,123,Pizza,Italian,,
2435,"Aurora, IL",,41.7563858032227,-88.2801132202148,Taqueria La Sierra,False,$,4.0,36,Mexican,,,
2436,"Aurora, IL",,41.75918,-88.3135099,Fairbanks Steakhouse,False,$$$,3.0,22,Steakhouses,,,
2437,"Aurora, IL",,41.757753,-88.3118609,Taco Grill & Salsa Bar,False,$,3.5,94,Mexican,Food Trucks,,
2438,"Aurora, IL",,41.76029,-88.31719,Spizzico's,False,$,4.0,39,Pizza,Italian,,
2439,"Aurora, IL",,41.7543138825546,-88.3010673522949,Pancho's Family Restaurant,False,$,4.0,51,Mexican,,,
2440,"Aurora, IL",,41.7542738635953,-88.3140170574188,Taqueria Durango,False,$,4.0,37,Mexican,,,
2441,"Aurora, IL",,41.75621050249,-88.3139151334762,Tecalitlan,False,$$,4.0,49,Mexican,,,
2442,"Aurora, IL",,41.740521964026,-88.2884338217538,Taco Movil,False,$,4.5,13,Burgers,Diners,Tacos,
2443,"Aurora, IL",,41.759303,-88.313367,Hollywood Casino Aurora,False,$$$$,2.0,129,Casinos,Music Venues,Buffets,
2444,"Aurora, IL",,41.7575,-88.2782,Mai Quesi,False,$$,3.5,38,Seafood,Mexican,,
2445,"Aurora, IL",,41.7584442,-88.312282,La Quinta De Los Reyes,False,$$,3.0,136,Mexican,,,
2446,"Aurora, IL",,41.77777,-88.307853,El Pollo Giro,False,$,4.0,29,Mexican,,,
2447,"Aurora, IL",,41.738529,-88.287544,Rudy's Place,False,$,4.0,12,Bars,American (New),Pool Halls,
2448,"Aurora, IL",,41.7594838,-88.315297,Doughballs Pizza Palace,False,$$,3.5,117,Pizza,,,
2449,"Aurora, IL",,41.7819983,-88.3065991,Hong Kong Chinese Rest,False,$,3.5,27,Chinese,,,
2450,"Aurora, IL",,41.7558,-88.31114,Torresmania,False,$,4.0,12,Mexican,,,
2451,"Aurora, IL",,41.79255,-88.32175,Vietnam Gate,False,$$,4.0,94,Vietnamese,Chinese,Sandwiches,
2452,"Aurora, IL",,41.7419,-88.32306,La Flama De Oro,False,$,4.5,3,Mexican,,,
2453,"Aurora, IL",,41.77713,-88.28223,Taqueria El Brasero,False,$,3.5,28,Mexican,,,
2454,"Aurora, IL",,41.75452,-88.30165,El Paso Grande,False,$$,4.0,8,Specialty Food,Grocery,Mexican,
2455,"Aurora, IL",,41.7834578138816,-88.2824836671352,Goody's Restaurant,False,$,3.0,41,Fast Food,Coffee & Tea,Breakfast & Brunch,
2456,"Aurora, IL",,41.775487819467,-88.282706895358,Los Comales,False,$,3.0,77,Mexican,,,
2457,"Aurora, IL",,41.76731,-88.30204,Jalisco Tacos,False,$,4.0,51,Mexican,,,
2458,"Aurora, IL",,41.7930737882853,-88.2820518314838,Mike & Denise's Pizzaria & Pub,False,$$,3.5,91,Pizza,Sports Bars,American (Traditional),
2459,"Aurora, IL",,41.77664,-88.28218,El Burrito Loco,False,$,3.5,67,Mexican,Fast Food,,
2460,"Aurora, IL",,41.7749722,-88.315586,Baba's Famous Steak & Lemonade,False,$,2.5,24,Chicken Wings,Sandwiches,,
2461,"Missoula, MT",,46.8661434,-113.9976049,Hob Nob On Higgins,False,$,4.5,242,Breakfast & Brunch,American (New),,
2462,"Missoula, MT",,46.8709667728939,-113.997316360474,Tamarack Brewing Company,False,$$,4.0,467,Sports Bars,Breweries,American (Traditional),
2463,"Missoula, MT",,46.8711283,-113.9974945,The Notorious PIG BBQ,False,$$,4.5,359,Barbeque,Beer Bar,,
2464,"Missoula, MT",,46.8696038649038,-113.993565323398,Market On Front,False,$,4.5,179,Delis,Sandwiches,Breakfast & Brunch,
2465,"Missoula, MT",,46.88551,-114.01515,Burns St Bistro,False,$,4.0,149,Sandwiches,Breakfast & Brunch,,
2466,"Missoula, MT",,46.872852,-113.9938406,Five on Black,False,$,4.5,296,Brazilian,Fast Food,,
2467,"Missoula, MT",,46.872736,-113.993209,Plonk,False,$$$,4.5,186,Cocktail Bars,Wine Bars,American (New),
2468,"Missoula, MT",,46.869338,-113.992779,Pearl Cafe,False,$$$,4.5,150,French,American (New),Wine Bars,
2469,"Missoula, MT",,46.87181,-113.9975,Biga Pizza,False,$$,4.5,347,Pizza,Italian,,
2470,"Missoula, MT",,46.859130859375,-114.002227783203,Caffe Dolce,False,$$,4.0,200,Coffee & Tea,Breakfast & Brunch,Italian,
2471,"Missoula, MT",,46.869471,-113.995943,Scotty's Table,False,$$$,4.0,102,American (New),,,
2472,"Missoula, MT",,46.8706,-113.99555,Catalyst Espresso,False,$$,4.5,203,Coffee & Tea,Breakfast & Brunch,,
2473,"Missoula, MT",,46.8707085,-113.9940567,The Empanada Joint,False,$,4.5,46,Empanadas,Argentine,,
2474,"Missoula, MT",,46.88289,-114.02238,Black Cat Bake Shop,False,$,4.5,80,Bakeries,Breakfast & Brunch,Gluten-Free,
2475,"Missoula, MT",,46.8706,-113.99555,Red Bird Restaurant and Wine Bar,False,$$$,4.5,118,American (New),Desserts,Salad,
2476,"Missoula, MT",,46.8495671,-114.0171535,Paul's Pancake Parlor,False,$$,4.0,165,Breakfast & Brunch,Burgers,,
2477,"Missoula, MT",,46.8721122741699,-113.996711730957,The Shack,False,$$,3.5,125,Breakfast & Brunch,,,
2478,"Missoula, MT",,46.87511,-113.99317,James Bar,False,$$,4.0,122,Bars,American (Traditional),,
2479,"Missoula, MT",,46.8705892,-113.9962439,Top Hat,False,$$,4.0,114,Bars,Music Venues,American (New),
2480,"Missoula, MT",,46.866181,-113.997764959931,Ciao Mambo,False,$$,4.0,130,Italian,,,
2481,"Missoula, MT",,46.8726,-114.02005,Bayern Brewing,False,$,4.0,59,Breweries,German,,
2482,"Missoula, MT",,46.87332,-113.99273,Vietnam Grill,False,$$,4.0,88,Vietnamese,,,
2483,"Missoula, MT",,46.87369,-113.99268,Dinosaur Cafe,False,$,4.0,53,American (Traditional),Cajun/Creole,,
2484,"Missoula, MT",,46.87543,-113.99285,Double Front Cafe,False,$$,4.0,101,American (Traditional),,,
2485,"Missoula, MT",,46.8658217557449,-113.997238134494,Clyde Coffee,False,$,4.5,51,Coffee & Tea,Breakfast & Brunch,,
2486,"Missoula, MT",,46.87196,-113.99619,Masala,False,$$,4.0,63,Indian,Vegetarian,Himalayan/Nepalese,
2487,"Missoula, MT",,46.8578112,-113.9975749,Tagliare Delicatessen,False,$$,4.5,108,Delis,Sandwiches,,
2488,"Missoula, MT",,46.87025,-113.99645,Saketome,False,$$$,4.0,27,Sushi Bars,,,
2489,"Missoula, MT",,46.85355,-114.01395,Rumour,False,$$,3.5,85,Bars,Tapas/Small Plates,American (New),
2490,"Missoula, MT",,46.8744697570801,-113.993011474609,The Iron Horse Brew Pub,False,$$,3.5,226,American (Traditional),Pubs,Burgers,
2491,"Missoula, MT",,46.8720956173391,-113.994064517319,Big Thai Country,False,$,4.5,7,Food Trucks,Thai,,
2492,"Missoula, MT",,46.86529,-114.00417,Greek Pastry Shop - #1 Gyros,False,$,4.5,125,Greek,Bakeries,,
2493,"Missoula, MT",,46.87662,-114.00786,Tia's Big Sky,False,$,4.0,51,Mexican,,,
2494,"Missoula, MT",,46.8653,-113.99789,Green Source,False,$,4.0,18,Organic Stores,Live/Raw Food,Juice Bars & Smoothies,
2495,"Missoula, MT",,46.88015,-113.99407,Pagoda Chinese Food,False,$,4.0,39,Chinese,Thai,,
2496,"Missoula, MT",,46.871272,-113.995896,Missoula Club,False,$,4.0,59,Bars,Burgers,,
2497,"Missoula, MT",,46.86745,-114.02057,Good Food Store,False,$$,4.5,150,Grocery,Health Markets,Delis,
2498,"Missoula, MT",,46.87585,-113.99377,Depot Bar & Restaurant,False,$$,3.5,116,Seafood,Steakhouses,,
2499,"Missoula, MT",,46.865732,-113.997007,Bridge Pizza,False,$,4.0,114,Italian,Pizza,Salad,
2500,"Missoula, MT",,46.8748903,-113.9924349,Pie Hole,False,$,4.0,67,Pizza,,,
2501,"Missoula, MT",,46.8960727639315,-114.040201481349,Kobe Seafood & Steak,False,$$,4.0,72,Sushi Bars,Teppanyaki,Steakhouses,
2502,"Missoula, MT",,46.904571,-114.038043,Blue Canyon Kitchen & Tavern,False,$$,3.5,81,American (New),Steakhouses,,
2503,"Santa Ana, CA",,33.7478718224346,-117.871404848993,Crave Restaurant,False,$$,4.0,1244,American (New),Breakfast & Brunch,,
2504,"Santa Ana, CA",,33.747816,-117.865741,Playground,False,$$,4.5,2971,American (New),Tapas/Small Plates,Bars,
2505,"Santa Ana, CA",,33.7474744367081,-117.867694078593,OmG Omakase by Gino,False,$$$$,5.0,23,Sushi Bars,,,
2506,"Santa Ana, CA",,33.74772,-117.86579,Playground 2.0,False,$$$$,5.0,476,Tapas/Small Plates,American (New),,
2507,"Santa Ana, CA",,33.7473238259554,-117.866561114788,Eat Chow,False,$$,4.5,443,Bars,American (New),Breakfast & Brunch,
2508,"Santa Ana, CA",,33.74733,-117.8679,Mix Mix Kitchen Bar,False,$$,4.5,420,Cocktail Bars,Tapas/Small Plates,American (New),
2509,"Santa Ana, CA",,33.748884,-117.870212,Mil Jugos,False,$,4.5,1096,Venezuelan,Empanadas,,
2510,"Santa Ana, CA",,33.7163848876953,-117.877250671387,Taqueria El Zamorano,False,$,4.5,1094,Breakfast & Brunch,Tacos,,
2511,"Santa Ana, CA",,33.74775,-117.87069,Cafe Cultura,False,$,4.0,786,Cafes,Coffee & Tea,Mexican,
2512,"Santa Ana, CA",,33.7480691936927,-117.864650920763,Wursthaus,False,$$,4.5,632,Pubs,Gastropubs,Beer Bar,
2513,"Santa Ana, CA",,33.7482603818583,-117.866206560356,4th Street Market,False,$$,4.0,661,Food Court,Grocery,,
2514,"Santa Ana, CA",,33.7463625005684,-117.869548089802,"Congregation Ale House Chapters - Santa Ana, CA",False,$$,4.5,46,American (New),Gastropubs,Breweries,
2515,"Santa Ana, CA",,33.7464166718138,-117.869286784692,Lola Gaspar,False,$$,4.0,1742,Latin American,Mexican,,
2516,"Santa Ana, CA",,33.7465683406495,-117.869555295886,Blackmarket Bakery,False,$,4.5,213,Bakeries,Breakfast & Brunch,Sandwiches,
2517,"Santa Ana, CA",,33.7479456259564,-117.871066105933,Fleenor's On 4th,False,$$,4.5,132,American (New),Cocktail Bars,,
2518,"Santa Ana, CA",,33.7481436,-117.8654351,Kaizen Shabu,False,$$,4.5,523,Hot Pot,Japanese,Asian Fusion,
2519,"Santa Ana, CA",,33.7498477,-117.8608993,MAZ café con leche,False,$,4.5,286,Cafes,,,
2520,"Santa Ana, CA",,33.7472417994316,-117.865418135513,El Mercado Modern Cuisine,False,$$,4.0,236,Mexican,Tapas/Small Plates,Cocktail Bars,
2521,"Santa Ana, CA",,33.7521551,-117.8673679,Pop's Café,False,$$,4.0,629,Breakfast & Brunch,Cafes,,
2522,"Santa Ana, CA",,33.7353273,-117.8846051,Potzoldencano,False,$$,4.0,300,Mexican,Breakfast & Brunch,,
2523,"Santa Ana, CA",,33.7481129,-117.8698822,Irenia,False,$$,4.0,295,American (New),Filipino,,
2524,"Santa Ana, CA",,33.74931,-117.8673,Ramen Tokudai,False,$$,4.5,93,Ramen,,,
2525,"Santa Ana, CA",,33.747029906236,-117.86944180727,Chapter One: the modern local,False,$$,3.5,2267,Bars,Breakfast & Brunch,Tapas/Small Plates,
2526,"Santa Ana, CA",,33.7157941,-117.8700031,The BurgerStop,False,$,4.5,426,American (Traditional),Burgers,,
2527,"Santa Ana, CA",,33.714801,-117.884292,Santa Buffet & Grill,False,$$,3.5,262,Buffets,,,
2528,"Santa Ana, CA",,33.74512,-117.89227,Lantern Grill,False,$,4.0,170,Asian Fusion,Cafes,Bubble Tea,
2529,"Santa Ana, CA",,33.7353840865432,-117.897991490923,Tacos Los Gordos,False,$,5.0,24,Caterers,Tacos,,
2530,"Santa Ana, CA",,33.74403,-117.8856,Taqueria Tapatia,False,$,4.0,430,Mexican,,,
2531,"Santa Ana, CA",,33.75188,-117.8774,Do Lunch Deli,False,$$,4.5,119,Delis,,,
2532,"Santa Ana, CA",,33.7483265095005,-117.885515280068,Burritos La Palma,False,$,4.5,174,Mexican,,,
2533,"Santa Ana, CA",,33.74931,-117.8673,McFadden Public Market,False,$$,4.0,103,Public Markets,American (New),Arcades,
2534,"Santa Ana, CA",,33.7085651,-117.862642,Red Hill Cafe,False,$,4.0,153,Breakfast & Brunch,Cafes,,
2535,"Santa Ana, CA",,33.760396,-117.87180883,El Cortijo Grill Peruvian Express,False,$$,4.5,123,Peruvian,,,
2536,"Santa Ana, CA",,33.7478351,-117.8700925,Kebab Place,False,$$,4.5,312,Mediterranean,Burgers,Greek,
2537,"Santa Ana, CA",,33.7471449668775,-117.869961071237,El Indio Botanas y Cerveza,False,$,4.5,121,Bars,Mexican,,
2538,"Santa Ana, CA",,33.7473245766403,-117.866669319397,Restaurante Las Cazuelas,False,$$,4.5,66,Mexican,,,
2539,"Santa Ana, CA",,33.7427584974853,-117.868607695385,Los Reyes Del Elote,False,$,4.5,264,Mexican,Food Trucks,,
2540,"Santa Ana, CA",,33.759840451633,-117.88130706146,The Olde Ship,False,$$,4.0,655,British,Pubs,Fish & Chips,
2541,"Santa Ana, CA",,33.75551,-117.88544,El Michoacano,False,$,4.5,71,Mexican,,,
2542,"Santa Ana, CA",,33.74265,-117.868,Oh Wa La Tacos,False,$,4.5,158,Tacos,Ice Cream & Frozen Yogurt,Breakfast & Brunch,
2543,"Santa Ana, CA",,33.7485701,-117.8985651,Sariñana's Tamale Factory,False,$,4.0,205,Mexican,Breakfast & Brunch,,
2544,"Santa Ana, CA",,33.74832,-117.86623,Supernatural Sandwiches,False,$$,4.0,82,Seafood,Sandwiches,,
2545,"Santa Ana, CA",,33.7484185059772,-117.875051647425,Leo's Cafe,False,$,5.0,5,Tacos,Burgers,Breakfast & Brunch,
2546,"Santa Ana, CA",,33.72683,-117.90437,Fantastix,False,$,4.5,81,Chinese,,,
2547,"Santa Ana, CA",,33.7636336,-117.8672457,The Green Parrot Villa,False,$$,4.0,164,Cafes,Buffets,,
2548,"Boston, MA",,42.36388,-71.05415,Carmelina's,False,$$,4.5,1569,Italian,,,
2549,"Boston, MA",,42.3632711771092,-71.0560575975533,Neptune Oyster,False,$$$,4.5,4609,Seafood,Bars,,
2550,"Boston, MA",,42.346881,-71.076121,The Salty Pig,False,$$,4.0,1543,American (New),Italian,Pizza,
2551,"Boston, MA",,42.36458,-71.05344,Giacomo's Ristorante,False,$$,4.0,3206,Italian,Wine Bars,Seafood,
2552,"Boston, MA",,42.3485601423781,-71.0791224248571,Luke's Lobster Back Bay,False,$$,4.0,1488,Seafood,,,
2553,"Boston, MA",,42.3511377,-71.0776626,Saltie Girl,False,$$$,4.5,727,Seafood,Wine Bars,Cocktail Bars,
2554,"Boston, MA",,42.359213,-71.054296,Bostonia Public House,False,$$,4.0,1149,American (New),Music Venues,Cocktail Bars,
2555,"Boston, MA",,42.3471199,-71.06834,Bootleg Special,False,$$,4.0,239,Cajun/Creole,Seafood,Tapas Bars,
2556,"Boston, MA",,42.3495808510305,-71.0475044128162,Row 34,False,$$$,4.0,1319,American (New),Seafood,Bars,
2557,"Boston, MA",,42.3409677894859,-71.0673901926598,Gaslight,False,$$,4.0,1916,French,American (New),Cocktail Bars,
2558,"Boston, MA",,42.348561,-71.067928,Mike & Patty's,False,$,4.5,1519,Sandwiches,Breakfast & Brunch,,
2559,"Boston, MA",,42.332183,-71.099586,Milkweed,False,$$,4.5,316,American (New),Breakfast & Brunch,Cocktail Bars,
2560,"Boston, MA",,42.3449355147724,-71.0705436362457,Barcelona Wine Bar South End,False,$$,4.5,920,Spanish,Wine Bars,Tapas/Small Plates,
2561,"Boston, MA",,42.3438187315924,-71.066250270967,Myers & Chang,False,$$,4.0,1531,Asian Fusion,Taiwanese,Cocktail Bars,
2562,"Boston, MA",,42.348682243174,-71.095118452365,Island Creek Oyster Bar,False,$$$,4.5,2566,Seafood,Bars,,
2563,"Boston, MA",,42.3369631861411,-71.0758940796503,Toro,False,$$$,4.0,1989,Tapas Bars,Spanish,Cocktail Bars,
2564,"Boston, MA",,42.351822284275,-71.071625035216,Parish Cafe and Bar,False,$$,4.0,1360,Sandwiches,American (Traditional),Cocktail Bars,
2565,"Boston, MA",,42.348728,-71.072284,Citrus & Salt,False,$$,4.0,262,Cocktail Bars,Mexican,,
2566,"Boston, MA",,42.36454,-71.05349,Pomodoro,False,$$,4.5,426,Italian,,,
2567,"Boston, MA",,42.34475,-71.09596,SOJUba,False,$$,4.0,209,Korean,Lounges,,
2568,"Boston, MA",,42.345077,-71.063505,Fuji at Ink Block,False,$$,4.5,335,Japanese,Sushi Bars,,
2569,"Boston, MA",,42.3610800091721,-71.0570718850568,Saus,False,$,4.0,1187,Beer Bar,American (Traditional),,
2570,"Boston, MA",,42.3484762870602,-71.0854271426797,Santouka Back Bay,False,$$,4.0,443,Ramen,Soup,Noodles,
2571,"Boston, MA",,42.363244212396,-71.0560854227807,Pauli's,False,$$,4.5,914,Sandwiches,Caterers,Seafood,
2572,"Boston, MA",,42.36406,-71.05397,The Daily Catch,False,$$,4.0,1513,Italian,Seafood,Coffee & Tea,
2573,"Boston, MA",,42.3609838,-71.0680064,Ma Maison,False,$$,4.5,173,French,Cocktail Bars,Wine Bars,
2574,"Boston, MA",,42.3505860446405,-71.077508474716,Lolita Cocina & Tequila Bar Back Bay,False,$$,4.0,1934,Mexican,Lounges,Cocktail Bars,
2575,"Boston, MA",,42.357291,-71.070088,The Paramount,False,$$,4.0,1514,Breakfast & Brunch,American (New),Sandwiches,
2576,"Boston, MA",,42.3549617,-71.0509737,James Hook & Co,False,$$,4.0,1094,Seafood,Seafood Markets,,
2577,"Boston, MA",,42.3514083135866,-71.056866645813,O Ya,False,$$$$,4.5,691,Japanese,,,
2578,"Boston, MA",,42.3492217873536,-71.0811272917217,Atlantic Fish Co.,False,$$$,4.0,2347,Seafood,Live/Raw Food,Cocktail Bars,
2579,"Boston, MA",,42.3413899,-71.07019,The Gallows,False,$$,4.0,823,Burgers,Bars,American (Traditional),
2580,"Boston, MA",,42.3510951212984,-71.0670912265778,Ostra,False,$$$$,4.5,386,Seafood,,,
2581,"Boston, MA",,42.34982,-71.07062,Moon Bar,False,$$,4.0,61,Beer Bar,Seafood,Wine Bars,
2582,"Boston, MA",,42.34751,-71.08135,Earls Kitchen + Bar,False,$$,4.0,530,American (New),Cocktail Bars,,
2583,"Boston, MA",,42.35096,-71.04731,bartaco Seaport,False,$$,4.0,136,Mexican,,,
2584,"Boston, MA",,42.34406,-71.077732,Giacomo's,False,$$,4.0,1173,Italian,Seafood,Wine Bars,
2585,"Boston, MA",,42.360065,-71.055374,Boston Chowda,False,$$,4.0,914,Seafood,Soup,Sandwiches,
2586,"Boston, MA",,42.3417445441842,-71.0805253552637,Five Horses Tavern,False,$$,4.0,379,Bars,American (Traditional),Breakfast & Brunch,
2587,"Boston, MA",,42.346827,-71.0884733,Boston Burger - Boston,False,$$,4.0,862,Burgers,American (New),,
2588,"Boston, MA",,42.3585362,-71.0607882,Piperi Mediterranean Grill,False,$,4.5,468,Mediterranean,Salad,Sandwiches,
2589,"Boston, MA",,42.3417144784736,-71.0807903258378,Lobstah On A Roll,False,$$,4.5,246,Seafood,Soup,Sandwiches,
2590,"Boston, MA",,42.34969,-71.08122,Piattini,False,$$,4.0,772,Italian,Bars,Salad,
2591,"Boston, MA",,42.338903,-71.073977,Anoush'ella,False,$$,4.0,192,Lebanese,Mediterranean,Armenian,
2592,"Boston, MA",,42.3485299,-71.07325,The Friendly Toast,False,$$,4.0,1101,Bars,Breakfast & Brunch,Diners,
2593,"Boston, MA",,42.36105,-71.063986,The Tip Tap Room,False,$$,4.0,665,American (New),Bars,,
2594,"Boston, MA",,42.353665,-71.047096,Committee,False,$$,4.0,459,Mediterranean,Greek,Cocktail Bars,
2595,"Boston, MA",,42.35113,-71.06077,Shojo,False,$$,4.0,747,Asian Fusion,Japanese,Tapas Bars,
2596,"Boston, MA",,42.3439718,-71.0992045,CAVA,False,$$,4.5,94,Mediterranean,,,
2597,"Boston, MA",,42.3507,-71.07617,Dig Inn,False,$$,4.0,418,American (New),,,
2598,"Colorado Springs, CO",,38.874629,-104.8083195,Omelette Parlor,False,$,4.0,284,Breakfast & Brunch,,,
2599,"Colorado Springs, CO",,38.8490855948851,-104.772629253566,Carbonella Creations,False,$$,4.5,128,Italian,Cooking Classes,Pizza,
2600,"Colorado Springs, CO",,38.8670141,-104.7940351,Kawa Coffee,False,$,4.5,78,Coffee & Tea,American (Traditional),Breakfast & Brunch,
2601,"Colorado Springs, CO",,38.85351,-104.8149,Good Neighbors Meeting House,False,$$,4.0,46,Coffee & Tea,Breakfast & Brunch,,
2602,"Colorado Springs, CO",,38.8744028148544,-104.803172908723,Felipe Got It,False,$$,4.5,16,American (New),New Mexican Cuisine,,
2603,"Colorado Springs, CO",,38.8656343,-104.8166397,Shoppers' Grill,False,$,4.5,6,American (Traditional),,,
2604,"Colorado Springs, CO",,38.86641,-104.81666,Stir Coffee and Cocktails,False,$,4.5,78,Cafes,Cocktail Bars,,
2605,"Colorado Springs, CO",,38.9020206969564,-104.767020738623,The French Kitchen,False,$$,4.5,40,Cooking Schools,Bakeries,Cafes,
2606,"Colorado Springs, CO",,38.8907373203031,-104.76840902415,Santana’s Vegan Grill,False,$,4.5,156,Fast Food,Vegan,,
2607,"Colorado Springs, CO",,38.8468033235875,-104.774735001186,Han Restaurant,False,$$,4.5,32,Korean,,,
2608,"Colorado Springs, CO",,38.87333,-104.81899,Doner USA,False,$,4.5,69,Turkish,Middle Eastern,Mediterranean,
2609,"Colorado Springs, CO",,38.8571626773645,-104.793863296509,La Flor de Jalisco,False,$,4.5,68,Food Trucks,Tacos,,
2610,"Colorado Springs, CO",,38.8911139847833,-104.764146097004,Greek Gyros,False,$,4.5,60,Greek,Mediterranean,,
2611,"Colorado Springs, CO",,38.8545917719603,-104.794198572636,BJ's Velvet Freez,False,$,4.0,125,Ice Cream & Frozen Yogurt,Burgers,,
2612,"Colorado Springs, CO",,38.9043003254602,-104.817325792621,Bonefish Grill,False,$$,3.5,272,Seafood,American (New),Cocktail Bars,
2613,"Colorado Springs, CO",,38.8754931,-104.8197131,Big Train,False,$,4.0,29,Diners,American (Traditional),,
2614,"Colorado Springs, CO",,38.9023285951351,-104.76797092706,Little Nepal Indian Restaurant and Bar,False,$$,4.0,150,Indian,Himalayan/Nepalese,Bars,
2615,"Colorado Springs, CO",,38.8544688,-104.7936878,Leon Gessi New York Pizza,False,$,4.0,161,Pizza,,,
2616,"Colorado Springs, CO",,38.8742857004439,-104.804852786699,El Chapin,False,$,4.5,21,Food Trucks,Tacos,Caterers,
2617,"Colorado Springs, CO",,38.8580967,-104.7756281,Las Americas Restaurant,False,$,4.5,33,Mexican,Latin American,Southern,
